0,timeStamp,rawAltitude,filteredAltitude,speed,message,
1,6662162,-4.91,-5.37,0.03,,
1,6662262,-5.41,-5.37,0.01,,
1,6662362,-4.91,-5.34,0.01,,
1,6662462,-5.11,-5.29,0.03,,
1,6662562,-5.11,-5.23,0.05,,
1,6662662,-5.21,-5.17,0.05,,
1,6662762,-5.5,-5.13,0.05,,
1,6662862,-4.62,-5.1,0.04,,
1,6662962,-5.21,-5.09,0.03,,
1,6663062,-5.8,-5.1,0.01,,
1,6663162,-5.41,-5.13,0.01,,
1,6663262,-5.41,-5.17,0.03,,
1,6663362,-5.6,-5.23,0.04,,
1,6663462,-5.01,-5.3,0.06,,
1,6663562,-5.5,-5.36,0.06,,
1,6663662,-5.31,-5.4,0.06,,
1,6663762,-5.6,-5.43,0.04,,
1,6663862,-5.41,-5.44,0.03,,
1,6663962,-5.41,-5.44,0.01,,
1,6664062,-5.41,-5.44,0,,
1,6664162,-5.41,-5.43,0,,
1,6664262,-5.41,-5.43,0.01,,
1,6664363,-5.5,-5.42,0.01,,
1,6664462,-5.31,-5.41,0.01,,
1,6664562,-5.21,-5.4,0.01,,
1,6664663,-5.01,-5.39,0.01,,
1,6664762,-5.31,-5.36,0.02,,
1,6664862,-5.41,-5.34,0.02,,
1,6664962,-5.11,-5.3,0.03,,
1,6665062,-5.41,-5.27,0.03,,
1,6665162,-5.11,-5.25,0.03,,
1,6665262,-5.01,-5.23,0.02,,
1,6665362,-5.31,-5.22,0.02,,
1,6665462,-5.5,-5.21,0.01,,
1,6665562,-5.9,-5.22,0,,
1,6665662,-5.41,-5.25,0.01,,
1,6665762,-5.41,-5.3,0.03,,
1,6665862,-5.41,-5.36,0.05,,
1,6665962,-4.81,-5.41,0.05,,
1,6666062,-4.91,-5.42,0.04,,
1,6666162,-5.5,-5.41,0.02,,
1,6666262,-5.41,-5.38,0.01,,
1,6666362,-5.6,-5.34,0.03,,
1,6666462,-5.21,-5.3,0.04,,
1,6666562,-5.21,-5.28,0.03,,
1,6666662,-5.31,-5.27,0.02,,
1,6666762,-5.11,-5.27,0.01,,
1,6666862,-5.21,-5.27,0,,
1,6666962,-5.11,-5.26,0,,
1,6667062,-5.01,-5.25,0.01,,
1,6667162,-5.6,-5.23,0.01,,
1,6667262,-5.21,-5.22,0.01,,
1,6667362,-5.6,-5.22,0.01,,
1,6667462,-5.01,-5.23,0,,
1,6667563,-5.11,-5.24,0.01,,
1,6667662,-5.41,-5.25,0.01,,
1,6667762,-5.01,-5.26,0.01,,
1,6667863,-5.41,-5.26,0.01,,
1,6667962,-5.31,-5.26,0,,
1,6668062,-5.01,-5.25,0,,
1,6668162,-5.41,-5.25,0.01,,
1,6668262,-5.01,-5.24,0.01,,
1,6668362,-5.01,-5.22,0.01,,
1,6668462,-5.31,-5.21,0.01,,
1,6668562,-5.21,-5.19,0.02,,
1,6668662,-5.41,-5.18,0.01,,
1,6668762,-5.11,-5.17,0.01,,
1,6668862,-5.21,-5.18,0,,
1,6668962,-5.41,-5.19,0,,
1,6669062,-5.21,-5.21,0.01,,
1,6669162,-5.5,-5.23,0.02,,
1,6669262,-5.41,-5.26,0.02,,
1,6669362,-5.41,-5.29,0.03,,
1,6669462,-4.91,-5.32,0.03,,
1,6669562,-5.31,-5.33,0.02,,
1,6669662,-5.31,-5.34,0.01,,
1,6669762,-5.31,-5.33,0,,
1,6669862,-5.11,-5.31,0.01,,
1,6669962,-5.01,-5.28,0.02,,
1,6670062,-5.21,-5.25,0.03,,
1,6670162,-5.31,-5.22,0.03,,
1,6670262,-5.11,-5.19,0.03,,
1,6670362,-5.99,-5.19,0.02,,
1,6670462,-5.41,-5.2,0.01,,
1,6670562,-5.41,-5.24,0.02,,
1,6670662,-5.6,-5.3,0.04,,
1,6670763,-5.41,-5.37,0.05,,
1,6670862,-5.5,-5.43,0.06,,
1,6670962,-5.31,-5.48,0.06,,
1,6671062,-5.31,-5.51,0.05,,
1,6671162,-4.81,-5.5,0.02,,
1,6671262,-5.01,-5.46,0.01,,
1,6671362,-5.5,-5.4,0.03,,
1,6671462,-5.41,-5.33,0.06,,
1,6671562,-5.31,-5.27,0.06,,
1,6671662,-5.41,-5.22,0.06,,
1,6671762,-5.01,-5.2,0.04,,
1,6671862,-5.21,-5.2,0.02,,
1,6671962,-5.11,-5.21,0.01,,
1,6672062,-5.41,-5.21,0,,
1,6672162,-5.01,-5.22,0.01,,
1,6672262,-5.41,-5.22,0.01,,
1,6672362,-5.41,-5.23,0.01,,
1,6672462,-5.01,-5.24,0.01,,
1,6672562,-5.7,-5.25,0.01,,
1,6672662,-5.5,-5.27,0.01,,
1,6672762,-5.5,-5.3,0.02,,
1,6672862,-4.91,-5.33,0.03,,
1,6672962,-5.11,-5.35,0.02,,
1,6673062,-5.41,-5.36,0.02,,
1,6673162,-5.5,-5.35,0.01,,
1,6673262,-4.91,-5.33,0,,
1,6673362,-5.11,-5.3,0.02,,
1,6673462,-5.21,-5.27,0.03,,
1,6673562,-5.11,-5.24,0.03,,
1,6673662,-5.5,-5.21,0.03,,
1,6673762,-5.21,-5.19,0.03,,
1,6673862,-5.41,-5.18,0.02,,
1,6673963,-5.31,-5.19,0,,
1,6674062,-5.31,-5.22,0.01,,
1,6674162,-5.5,-5.25,0.02,,
1,6674263,-5.21,-5.29,0.03,,
1,6674362,-5.41,-5.32,0.03,,
1,6674462,-5.41,-5.35,0.03,,
1,6674562,-5.21,-5.37,0.03,,
1,6674662,-5.41,-5.38,0.02,,
1,6674762,-5.21,-5.37,0.01,,
1,6674862,-5.7,-5.37,0,,
1,6674962,-5.31,-5.37,0,,
1,6675062,-5.21,-5.36,0,,
1,6675162,-5.41,-5.36,0,,
1,6675262,-5.41,-5.36,0,,
1,6675362,-5.31,-5.36,0,,
1,6675462,-5.31,-5.36,0,,
1,6675562,-5.31,-5.35,0,,
1,6675662,-5.7,-5.36,0,,
1,6675762,-5.41,-5.36,0,,
1,6675862,-5.11,-5.37,0,,
1,6675962,-5.41,-5.37,0.01,,
1,6676062,-5.41,-5.38,0.01,,
1,6676162,-5.31,-5.38,0,,
1,6676262,-5.41,-5.38,0,,
1,6676362,-4.91,-5.36,0.01,,
1,6676462,-5.41,-5.35,0.01,,
1,6676562,-5.21,-5.32,0.02,,
1,6676662,-5.5,-5.3,0.02,,
1,6676762,-5.41,-5.29,0.02,,
1,6676862,-5.5,-5.28,0.01,,
1,6676962,-5.21,-5.29,0,,
1,6677062,-5.31,-5.31,0.01,,
1,6677163,-5.5,-5.33,0.02,,
1,6677262,-5.21,-5.35,0.02,,
1,6677362,-5.41,-5.36,0.02,,
1,6677463,-5.21,-5.37,0.01,,
1,6677562,-5.31,-5.37,0,,
1,6677662,-5.41,-5.36,0,,
1,6677762,-5.11,-5.34,0.01,,
1,6677862,-5.41,-5.33,0.01,,
1,6677962,-5.5,-5.32,0.01,,
1,6678062,-5.5,-5.31,0.01,,
1,6678162,-5.5,-5.32,0,,
1,6678262,-5.41,-5.34,0.01,,
1,6678362,-5.5,-5.37,0.02,,
1,6678462,-5.11,-5.4,0.03,,
1,6678562,-5.5,-5.42,0.03,,
1,6678662,-5.5,-5.44,0.02,,
1,6678762,-5.41,-5.44,0.01,,
1,6678862,-5.7,-5.44,0.01,,
1,6678962,-5.5,-5.45,0,,
1,6679062,-5.41,-5.46,0.01,,
1,6679162,-5.41,-5.47,0.01,,
1,6679262,-5.41,-5.47,0.01,,
1,6679362,-5.41,-5.47,0.01,,
1,6679462,-5.41,-5.47,0,,
1,6679562,-5.21,-5.45,0.01,,
1,6679662,-5.41,-5.43,0.01,,
1,6679762,-5.41,-5.41,0.02,,
1,6679862,-5.41,-5.39,0.02,,
1,6679962,-5.5,-5.37,0.02,,
1,6680062,-5.31,-5.37,0.02,,
1,6680162,-5.5,-5.37,0.01,,
1,6680262,-5.41,-5.38,0,,
1,6680363,-4.81,-5.38,0,,
1,6680462,-5.7,-5.38,0,,
1,6680562,-5.5,-5.38,0,,
1,6680663,-4.91,-5.36,0,,
1,6680762,-5.21,-5.35,0.01,,
1,6680862,-5.01,-5.32,0.02,,
1,6680962,-5.7,-5.3,0.02,,
1,6681062,-5.5,-5.28,0.02,,
1,6681162,-5.31,-5.27,0.02,,
1,6681262,-5.8,-5.28,0,,
1,6681362,-5.11,-5.31,0.01,,
1,6681462,-5.21,-5.34,0.03,,
1,6681562,-5.41,-5.38,0.03,,
1,6681662,-5.31,-5.39,0.03,,
1,6681762,-5.41,-5.4,0.02,,
1,6681862,-5.5,-5.4,0.01,,
1,6681962,-5.01,-5.39,0,,
1,6682062,-4.91,-5.36,0.01,,
1,6682162,-5.41,-5.33,0.02,,
1,6682262,-5.7,-5.3,0.03,,
1,6682362,-5.31,-5.28,0.03,,
1,6682462,-5.31,-5.27,0.02,,
1,6682562,-5.41,-5.28,0.01,,
1,6682662,-5.41,-5.3,0.01,,
1,6682762,-5.7,-5.33,0.02,,
1,6682862,-5.41,-5.37,0.03,,
1,6682962,-5.41,-5.4,0.04,,
1,6683062,-5.21,-5.43,0.03,,
1,6683162,-5.5,-5.45,0.03,,
1,6683262,-4.91,-5.45,0.02,,
1,6683362,-5.6,-5.44,0,,
1,6683462,-5.21,-5.41,0.01,,
1,6683563,-5.11,-5.37,0.03,,
1,6683662,-5.01,-5.32,0.04,,
1,6683762,-5.11,-5.27,0.05,,
1,6683863,-5.21,-5.23,0.05,,
1,6683962,-5.21,-5.18,0.05,,
1,6684062,-5.21,-5.15,0.04,,
1,6684162,-5.31,-5.13,0.03,,
1,6684262,-5.21,-5.14,0.02,,
1,6684362,-5.21,-5.15,0,,
1,6684462,-5.41,-5.17,0.01,,
1,6684562,-5.7,-5.21,0.03,,
1,6684662,-5.41,-5.26,0.04,,
1,6684762,-5.01,-5.3,0.04,,
1,6684862,-5.11,-5.34,0.04,,
1,6684962,-5.01,-5.35,0.03,,
1,6685062,-5.41,-5.34,0.01,,
1,6685162,-5.41,-5.32,0,,
1,6685262,-5.5,-5.3,0.02,,
1,6685362,-5.21,-5.28,0.02,,
1,6685462,-5.21,-5.26,0.02,,
1,6685562,-5.7,-5.27,0.01,,
1,6685662,-5.21,-5.29,0,,
1,6685762,-5.31,-5.31,0.01,,
1,6685862,-5.41,-5.33,0.02,,
1,6685962,-5.41,-5.35,0.02,,
1,6686062,-5.21,-5.36,0.02,,
1,6686162,-5.21,-5.37,0.01,,
1,6686262,-5.41,-5.37,0,,
1,6686362,-5.31,-5.36,0,,
1,6686462,-5.11,-5.34,0.01,,
1,6686562,-5.21,-5.31,0.02,,
1,6686662,-5.41,-5.29,0.02,,
1,6686763,-5.11,-5.27,0.02,,
1,6686862,-5.5,-5.26,0.02,,
1,6686962,-5.41,-5.25,0.01,,
1,6687063,-5.21,-5.26,0,,
1,6687162,-5.31,-5.27,0,,
1,6687262,-5.01,-5.28,0.01,,
1,6687362,-5.11,-5.28,0.01,,
1,6687462,-5.21,-5.28,0,,
1,6687562,-5.41,-5.26,0.01,,
1,6687662,-5.41,-5.25,0.01,,
1,6687762,-5.21,-5.24,0.01,,
1,6687862,-5.21,-5.23,0.01,,
1,6687962,-5.21,-5.24,0,,
1,6688062,-5.41,-5.25,0,,
1,6688162,-5.41,-5.26,0.01,,
1,6688262,-5.41,-5.28,0.01,,
1,6688362,-5.21,-5.29,0.02,,
1,6688462,-5.41,-5.31,0.02,,
1,6688562,-5.21,-5.33,0.02,,
1,6688662,-5.11,-5.33,0.01,,
1,6688762,-5.41,-5.33,0.01,,
1,6688862,-5.21,-5.32,0,,
1,6688962,-5.21,-5.3,0.01,,
1,6689062,-5.21,-5.28,0.02,,
1,6689162,-5.5,-5.27,0.02,,
1,6689262,-5.21,-5.26,0.02,,
1,6689362,-5.7,-5.26,0.01,,
1,6689462,-5.5,-5.28,0,,
1,6689562,-5.7,-5.32,0.02,,
1,6689662,-5.41,-5.37,0.04,,
1,6689762,-5.41,-5.42,0.05,,
1,6689862,-5.5,-5.47,0.05,,
1,6689963,-5.6,-5.51,0.05,,
1,6690062,-5.21,-5.53,0.04,,
1,6690162,-5.41,-5.53,0.02,,
1,6690263,-5.6,-5.52,0,,
1,6690362,-5.7,-5.51,0.01,,
1,6690462,-5.41,-5.49,0.01,,
1,6690562,-5.01,-5.47,0.02,,
1,6690662,-5.31,-5.45,0.02,,
1,6690762,-5.5,-5.43,0.02,,
1,6690862,-5.31,-5.4,0.02,,
1,6690962,-5.41,-5.38,0.02,,
1,6691062,-5.41,-5.36,0.02,,
1,6691162,-5.31,-5.35,0.02,,
1,6691262,-5.41,-5.34,0.01,,
1,6691362,-5.6,-5.35,0,,
1,6691462,-5.6,-5.37,0.01,,
1,6691562,-5.31,-5.39,0.02,,
1,6691662,-5.5,-5.42,0.02,,
1,6691762,-5.41,-5.44,0.03,,
1,6691862,-5.41,-5.46,0.02,,
1,6691962,-5.41,-5.47,0.02,,
1,6692062,-5.41,-5.47,0.01,,
1,6692162,-5.6,-5.47,0,,
1,6692262,-5.7,-5.46,0,,
1,6692362,-5.21,-5.46,0,,
1,6692462,-4.91,-5.45,0.01,,
1,6692562,-5.41,-5.43,0.01,,
1,6692662,-4.72,-5.4,0.02,,
1,6692762,-5.11,-5.34,0.04,,
1,6692862,-5.31,-5.28,0.05,,
1,6692962,-4.91,-5.21,0.06,,
1,6693062,-4.91,-5.14,0.07,,
1,6693163,-5.11,-5.08,0.07,,
1,6693262,-4.81,-5.04,0.06,,
1,6693362,-4.91,-5,0.05,,
1,6693463,-5.41,-4.98,0.03,,
1,6693562,-4.72,-4.97,0.02,,
1,6693662,-5.01,-4.96,0.01,,
1,6693762,-4.91,-4.97,0,,
1,6693862,-4.91,-4.98,0,,
1,6693962,-4.81,-4.98,0,,
1,6694062,-5.41,-4.98,0,,
1,6694162,-4.91,-4.98,0,,
1,6694262,-5.41,-4.99,0.01,,
1,6694362,-5.11,-5.01,0.01,,
1,6694462,-5.01,-5.04,0.02,,
1,6694562,-5.41,-5.08,0.03,,
1,6694662,-5.31,-5.12,0.04,,
1,6694762,-5.5,-5.17,0.04,,
1,6694862,-5.41,-5.22,0.05,,
1,6694962,-5.31,-5.26,0.05,,
1,6695062,-5.7,-5.32,0.05,,
1,6695162,-5.11,-5.36,0.05,,
1,6695262,-5.41,-5.39,0.04,,
1,6695362,-5.31,-5.41,0.03,,
1,6695462,-5.41,-5.42,0.02,,
1,6695562,-5.41,-5.41,0.01,,
1,6695662,-6.09,-5.42,0,,
1,6695762,-5.6,-5.43,0,,
1,6695862,-4.81,-5.44,0.01,,
1,6695962,-5.31,-5.45,0.01,,
1,6696062,-5.41,-5.46,0.01,,
1,6696162,-5.5,-5.45,0,,
1,6696262,-5.21,-5.43,0.01,,
1,6696363,-5.5,-5.4,0.02,,
1,6696462,-5.41,-5.38,0.02,,
1,6696562,-5.01,-5.36,0.02,,
1,6696662,-5.31,-5.34,0.02,,
1,6696762,-5.31,-5.32,0.02,,
1,6696862,-5.11,-5.3,0.02,,
1,6696962,-5.41,-5.28,0.02,,
1,6697062,-5.11,-5.26,0.02,,
1,6697162,-5.31,-5.25,0.02,,
1,6697262,-5.11,-5.24,0.01,,
1,6697362,-5.31,-5.23,0.01,,
1,6697462,-4.62,-5.21,0.01,,
1,6697562,-4.72,-5.18,0.02,,
1,6697662,-5.41,-5.15,0.03,,
1,6697762,-5.31,-5.11,0.03,,
1,6697862,-5.41,-5.08,0.03,,
1,6697962,-5.01,-5.07,0.02,,
1,6698062,-5.5,-5.09,0.01,,
1,6698162,-5.41,-5.13,0.01,,
1,6698262,-4.91,-5.17,0.03,,
1,6698362,-5.21,-5.21,0.04,,
1,6698462,-5.01,-5.24,0.04,,
1,6698562,-4.81,-5.24,0.02,,
1,6698662,-5.31,-5.23,0.01,,
1,6698762,-5.11,-5.2,0.01,,
1,6698862,-4.91,-5.15,0.03,,
1,6698962,-4.81,-5.11,0.04,,
1,6699062,-5.31,-5.07,0.04,,
1,6699162,-4.91,-5.03,0.04,,
1,6699262,-4.91,-5,0.03,,
1,6699362,-5.11,-4.99,0.03,,
1,6699462,-4.62,-4.98,0.02,,
1,6699563,-5.41,-4.97,0.01,,
1,6699662,-5.21,-4.98,0,,
1,6699762,-5.31,-5,0.01,,
1,6699863,-5.41,-5.04,0.02,,
1,6699962,-5.31,-5.09,0.04,,
1,6700062,-5.11,-5.15,0.05,,
1,6700162,-5.21,-5.2,0.06,,
1,6700262,-5.01,-5.24,0.05,,
1,6700362,-4.91,-5.26,0.04,,
1,6700462,-5.01,-5.25,0.02,,
1,6700562,-5.41,-5.22,0.01,,
1,6700662,-5.01,-5.18,0.03,,
1,6700762,-5.21,-5.14,0.04,,
1,6700862,-4.91,-5.11,0.04,,
1,6700962,-5.01,-5.08,0.03,,
1,6701062,-5.01,-5.06,0.03,,
1,6701162,-4.81,-5.04,0.02,,
1,6701262,-5.7,-5.04,0.01,,
1,6701362,-5.5,-5.05,0,,
1,6701462,-5.01,-5.07,0.01,,
1,6701562,-5.21,-5.11,0.03,,
1,6701662,-5.31,-5.16,0.04,,
1,6701762,-5.01,-5.21,0.04,,
1,6701862,-5.31,-5.24,0.04,,
1,6701962,-5.11,-5.25,0.03,,
1,6702062,-5.41,-5.26,0.02,,
1,6702162,-5.5,-5.26,0.01,,
1,6702262,-5.21,-5.26,0,,
1,6702362,-5.21,-5.26,0,,
1,6702462,-5.31,-5.27,0,,
1,6702562,-5.11,-5.27,0,,
1,6702662,-4.91,-5.27,0,,
1,6702763,-5.11,-5.25,0.01,,
1,6702862,-5.21,-5.22,0.02,,
1,6702962,-5.01,-5.19,0.03,,
1,6703063,-5.31,-5.16,0.03,,
1,6703162,-5.31,-5.13,0.03,,
1,6703262,-5.41,-5.13,0.02,,
1,6703362,-5.11,-5.14,0.01,,
1,6703462,-5.31,-5.16,0.01,,
1,6703562,-5.41,-5.19,0.02,,
1,6703662,-5.21,-5.23,0.03,,
1,6703762,-5.11,-5.26,0.03,,
1,6703862,-5.41,-5.28,0.03,,
1,6703962,-5.41,-5.3,0.02,,
1,6704062,-5.6,-5.31,0.02,,
1,6704162,-5.21,-5.33,0.01,,
1,6704262,-4.72,-5.33,0.01,,
1,6704362,-5.21,-5.32,0,,
1,6704462,-5.31,-5.3,0.01,,
1,6704562,-5.41,-5.27,0.02,,
1,6704662,-5.41,-5.25,0.02,,
1,6704762,-5.31,-5.23,0.02,,
1,6704862,-4.81,-5.22,0.02,,
1,6704962,-5.11,-5.22,0.01,,
1,6705062,-5.11,-5.21,0.01,,
1,6705162,-5.31,-5.2,0.01,,
1,6705262,-4.81,-5.18,0.01,,
1,6705362,-5.41,-5.15,0.02,,
1,6705462,-5.21,-5.14,0.02,,
1,6705562,-5.31,-5.13,0.01,,
1,6705662,-5.01,-5.14,0.01,,
1,6705762,-5.31,-5.15,0,,
1,6705862,-5.41,-5.17,0.01,,
1,6705963,-5.21,-5.19,0.02,,
1,6706062,-5.21,-5.21,0.02,,
1,6706162,-4.91,-5.23,0.02,,
1,6706263,-5.5,-5.24,0.02,,
1,6706362,-5.11,-5.25,0.01,,
1,6706462,-5.31,-5.24,0,,
1,6706562,-5.11,-5.23,0,,
1,6706662,-5.21,-5.23,0.01,,
1,6706762,-5.11,-5.22,0.01,,
1,6706862,-4.91,-5.2,0.01,,
1,6706962,-4.91,-5.17,0.02,,
1,6707062,-5.41,-5.15,0.02,,
1,6707162,-5.01,-5.12,0.03,,
1,6707262,-4.72,-5.09,0.03,,
1,6707362,-5.11,-5.07,0.03,,
1,6707462,-4.81,-5.04,0.03,,
1,6707562,-5.6,-5.02,0.02,,
1,6707662,-5.11,-5.02,0.01,,
1,6707762,-5.6,-5.04,0,,
1,6707862,-4.81,-5.07,0.02,,
1,6707962,-5.31,-5.11,0.03,,
1,6708062,-5.31,-5.16,0.04,,
1,6708162,-5.21,-5.2,0.04,,
1,6708262,-5.41,-5.24,0.04,,
1,6708362,-4.91,-5.26,0.03,,
1,6708462,-4.72,-5.26,0.02,,
1,6708562,-5.5,-5.24,0,,
1,6708662,-5.11,-5.22,0.01,,
1,6708762,-5.11,-5.18,0.03,,
1,6708862,-5.21,-5.15,0.03,,
1,6708962,-5.21,-5.13,0.03,,
1,6709062,-5.31,-5.12,0.02,,
1,6709163,-5.41,-5.13,0.01,,
1,6709262,-5.31,-5.16,0.01,,
1,6709362,-5.21,-5.19,0.02,,
1,6709462,-5.01,-5.22,0.03,,
1,6709562,-5.11,-5.25,0.03,,
1,6709662,-5.21,-5.26,0.02,,
1,6709762,-5.11,-5.25,0.01,,
1,6709862,-5.11,-5.23,0.01,,
1,6709962,-5.6,-5.21,0.02,,
1,6710062,-5.31,-5.2,0.02,,
1,6710162,-4.91,-5.19,0.01,,
1,6710262,-5.11,-5.19,0.01,,
1,6710362,-4.81,-5.18,0,,
1,6710462,-4.81,-5.16,0.01,,
1,6710562,-5.21,-5.13,0.02,,
1,6710662,-5.11,-5.1,0.03,,
1,6710762,-5.01,-5.06,0.03,,
1,6710862,-4.91,-5.03,0.04,,
1,6710962,-5.01,-5.01,0.03,,
1,6711062,-4.81,-4.99,0.02,,
1,6711162,-4.81,-4.97,0.02,,
1,6711262,-5.01,-4.96,0.02,,
1,6711362,-5.41,-4.95,0.01,,
1,6711462,-4.91,-4.95,0.01,,
1,6711562,-4.91,-4.96,0,,
1,6711662,-5.21,-4.98,0.01,,
1,6711762,-5.31,-5.01,0.02,,
1,6711862,-4.91,-5.04,0.03,,
1,6711962,-4.91,-5.06,0.03,,
1,6712062,-5.11,-5.08,0.02,,
1,6712162,-5.31,-5.1,0.02,,
1,6712262,-5.11,-5.1,0.01,,
1,6712363,-5.11,-5.11,0.01,,
1,6712462,-5.11,-5.11,0.01,,
1,6712562,-5.21,-5.12,0.01,,
1,6712663,-5.41,-5.13,0.01,,
1,6712762,-5.21,-5.15,0.01,,
1,6712862,-4.81,-5.16,0.01,,
1,6712962,-4.42,-5.15,0.01,,
1,6713062,-5.6,-5.15,0,,
1,6713162,-5.31,-5.13,0.01,,
1,6713262,-5.21,-5.11,0.02,,
1,6713362,-5.11,-5.1,0.02,,
1,6713462,-5.31,-5.11,0.01,,
1,6713562,-4.81,-5.12,0,,
1,6713662,-5.41,-5.13,0.01,,
1,6713762,-5.11,-5.15,0.02,,
1,6713862,-5.11,-5.16,0.01,,
1,6713962,-5.21,-5.17,0.01,,
1,6714062,-5.11,-5.17,0.01,,
1,6714162,-5.11,-5.17,0,,
1,6714262,-4.52,-5.15,0.01,,
1,6714362,-4.91,-5.12,0.02,,
1,6714462,-5.31,-5.09,0.03,,
1,6714562,-5.21,-5.05,0.03,,
1,6714662,-4.81,-5.02,0.04,,
1,6714762,-4.52,-4.98,0.03,,
1,6714862,-5.01,-4.96,0.03,,
1,6714962,-5.31,-4.95,0.02,,
1,6715062,-4.52,-4.93,0.02,,
1,6715162,-5.01,-4.91,0.02,,
1,6715262,-4.81,-4.91,0.01,,
1,6715362,-4.62,-4.89,0.01,,
1,6715462,-5.41,-4.89,0.01,,
1,6715563,-4.62,-4.88,0.01,,
1,6715662,-5.01,-4.88,0,,
1,6715762,-4.81,-4.88,0,,
1,6715863,-4.91,-4.89,0,,
1,6715962,-5.31,-4.9,0.01,,
1,6716062,-5.21,-4.92,0.01,,
1,6716162,-4.91,-4.95,0.02,,
1,6716262,-5.31,-4.99,0.03,,
1,6716362,-5.01,-5.03,0.04,,
1,6716462,-4.72,-5.06,0.04,,
1,6716562,-4.91,-5.08,0.03,,
1,6716662,-5.31,-5.08,0.02,,
1,6716762,-4.91,-5.07,0,,
1,6716862,-5.21,-5.06,0.01,,
1,6716962,-5.41,-5.05,0.01,,
1,6717062,-5.8,-5.07,0,,
1,6717162,-4.91,-5.1,0.01,,
1,6717262,-5.11,-5.14,0.03,,
1,6717362,-5.31,-5.2,0.04,,
1,6717462,-4.91,-5.23,0.04,,
1,6717562,-5.01,-5.25,0.03,,
1,6717662,-5.21,-5.24,0.01,,
1,6717762,-5.41,-5.22,0,,
1,6717862,-5.01,-5.2,0.02,,
1,6717962,-5.01,-5.17,0.03,,
1,6718062,-5.41,-5.15,0.03,,
1,6718162,-5.11,-5.14,0.02,,
1,6718262,-5.21,-5.13,0.01,,
1,6718362,-5.01,-5.13,0,,
1,6718462,-5.21,-5.14,0,,
1,6718562,-5.31,-5.15,0.01,,
1,6718662,-5.01,-5.16,0.01,,
1,6718763,-5.21,-5.17,0.01,,
1,6718862,-5.41,-5.18,0.01,,
1,6718962,-5.21,-5.19,0.01,,
1,6719063,-4.72,-5.19,0.01,,
1,6719162,-5.01,-5.18,0,,
1,6719262,-5.31,-5.17,0,,
1,6719362,-5.01,-5.15,0.01,,
1,6719462,-5.11,-5.12,0.02,,
1,6719562,-5.21,-5.1,0.02,,
1,6719662,-5.5,-5.1,0.02,,
1,6719762,-4.91,-5.1,0.01,,
1,6719862,-5.01,-5.11,0,,
1,6719962,-5.31,-5.13,0.01,,
1,6720062,-5.11,-5.14,0.01,,
1,6720162,-5.01,-5.15,0.01,,
1,6720262,-5.21,-5.16,0.01,,
1,6720362,-5.01,-5.15,0,,
1,6720462,-5.01,-5.14,0,,
1,6720562,-4.81,-5.12,0.01,,
1,6720662,-5.21,-5.1,0.02,,
1,6720762,-5.31,-5.08,0.02,,
1,6720862,-5.11,-5.06,0.02,,
1,6720962,-5.21,-5.06,0.01,,
1,6721062,-5.31,-5.07,0,,
1,6721162,-4.72,-5.09,0.01,,
1,6721262,-4.91,-5.1,0.01,,
1,6721362,-5.11,-5.11,0.01,,
1,6721462,-5.21,-5.11,0.01,,
1,6721562,-5.21,-5.1,0,,
1,6721662,-5.31,-5.1,0.01,,
1,6721762,-5.01,-5.1,0,,
1,6721862,-5.31,-5.11,0,,
1,6721963,-5.01,-5.12,0.01,,
1,6722062,-5.01,-5.14,0.01,,
1,6722162,-5.21,-5.15,0.01,,
1,6722263,-5.41,-5.16,0.01,,
1,6722362,-5.31,-5.16,0.01,,
1,6722462,-4.91,-5.17,0.01,,
1,6722562,-5.31,-5.18,0.01,,
1,6722662,-5.01,-5.19,0.01,,
1,6722762,-5.31,-5.19,0.01,,
1,6722862,-5.11,-5.19,0,,
1,6722962,-5.11,-5.18,0,,
1,6723062,-5.31,-5.18,0,,
1,6723162,-4.81,-5.17,0.01,,
1,6723262,-5.01,-5.15,0.01,,
1,6723362,-5.21,-5.13,0.01,,
1,6723462,-5.41,-5.12,0.02,,
1,6723562,-5.31,-5.12,0.01,,
1,6723662,-5.21,-5.12,0,,
1,6723762,-5.31,-5.14,0.01,,
1,6723862,-5.5,-5.18,0.02,,
1,6723962,-5.41,-5.23,0.03,,
1,6724062,-5.41,-5.27,0.04,,
1,6724162,-5.31,-5.32,0.05,,
1,6724262,-4.81,-5.35,0.04,,
1,6724362,-5.01,-5.35,0.03,,
1,6724462,-5.21,-5.34,0.01,,
1,6724562,-5.11,-5.29,0.02,,
1,6724662,-4.62,-5.23,0.04,,
1,6724762,-4.72,-5.15,0.06,,
1,6724862,-5.41,-5.07,0.07,,
1,6724962,-5.6,-5.02,0.07,,
1,6725062,-4.81,-4.98,0.05,,
1,6725163,-4.91,-4.97,0.03,,
1,6725262,-5.11,-4.99,0.01,,
1,6725362,-5.11,-5.02,0.01,,
1,6725463,-4.52,-5.03,0.02,,
1,6725562,-5.41,-5.05,0.02,,
1,6725662,-5.41,-5.06,0.02,,
1,6725762,-4.91,-5.07,0.01,,
1,6725862,-5.41,-5.08,0.01,,
1,6725962,-4.81,-5.1,0.01,,
1,6726062,-4.52,-5.1,0.01,,
1,6726162,-5.01,-5.09,0,,
1,6726262,-5.01,-5.07,0.01,,
1,6726362,-4.81,-5.02,0.03,,
1,6726462,-5.01,-4.98,0.04,,
